Timestamp,Equipment_ID,Driver_ID,Equipment_Type,Fuel_Level (L),Fuel_Consumed (L/hr),Fuel_Tank_Capacity (L),Idle_Time (min),Load (%),RPM,Speed (km/h),Distance_Travelled (km),Fuel_Price (₹),Temperature (°C),Engine_Temperature (°C),Oil_Pressure (psi),Throttle_Position (%),Gear_Position,Driving_Mode,Battery_Voltage (V),Sensor_Fault_Code,Fuel_Efficiency (km/L),Emission_Rate (g/km),Maintenance_Status,Time_Since_Last_Service (hrs),Average_Load_Last_3hr (%),Operational_Status,Refuel_Event,Event_Notes,Location,Hour,Day,Weekday,Is_Weekend,Is_WorkHours,Fuel_Level_Pct,Is_Low_Fuel,Is_Idle,Is_Active,Consumption_Per_Load,Engine_Ambient_Temp_Diff,Maintenance_Due_Soon,Prev_Fuel_Level,Prev_Load,Prev_RPM,Fuel_Level_Change,Avg_Consumption_6h,Avg_Load_6h,Avg_Speed_6h,Avg_Consumption_12h,Avg_Load_12h,Avg_Speed_12h,Avg_Consumption_24h,Avg_Load_24h,Avg_Speed_24h,Has_Sensor_Fault,Engine_Overheating,Oil_Pressure_Warning,Equipment_Type_Excavator,Equipment_Type_Forklift,Equipment_Type_Generator,Equipment_Type_Truck,Gear_Position_1,Gear_Position_2,Gear_Position_N,Driving_Mode_Eco,Driving_Mode_N/A,Driving_Mode_Normal,Driving_Mode_Power,Operational_Status_Running,Operational_Status_Stopped,Maintenance_Status_Needs Service,Maintenance_Status_Normal,Maintenance_Status_Service Due Soon
2024-01-18 09:00:00,Generator_003,D045,Generator,102.51913389066755,0.0,150.0,0.0,0.0,0.0,0.0,0.0,101.43314332812592,8.701357586817263,14.94934211336257,14.40816745976809,0.0,N,N/A,12.391941621506398,0,0.0,0.0,Normal,162.5672789185861,0.0,Stopped,No,,Site_3,9,18,3,0,1,68.34608926044503,0,0,0,0.0,6.247984526545308,0,102.51913389066755,0.0,0.0,0.0,4.890052415839222,0.8416744772740037,1.0661058257275249,4.784858893807564,1.0553900346295826,0.6470105623948027,7.425677703120368,1.4551650803471177,1.7033414387028145,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-18 10:00:00,Generator_003,D045,Generator,102.51913389066755,0.0,150.0,0.0,0.0,0.0,0.0,0.0,102.96574326070409,-7.21849760558735,7.354163760652215,18.629722323453397,0.0,N,N/A,12.36740256396295,0,0.0,0.0,Normal,162.5672789185861,0.0,Stopped,No,,Site_1,10,18,3,0,1,68.34608926044503,0,0,0,0.0,14.572661366239565,0,102.51913389066755,0.0,0.0,0.0,4.890052415839222,0.8416744772740037,1.0661058257275249,4.784858893807564,1.0553900346295826,0.6470105623948027,6.172527118605504,1.1713165179450353,1.4108771242533955,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-18 11:00:00,Generator_003,D045,Generator,102.51913389066755,0.0,150.0,0.0,0.0,0.0,0.0,0.0,95.39539420520751,-3.832602720620912,5.452702499221417,10.560824638086368,0.0,N,N/A,12.151488299377718,0,0.0,0.0,Normal,162.5672789185861,0.0,Stopped,No,,Site_1,11,18,3,0,1,68.34608926044503,0,0,0,0.0,9.285305219842328,0,102.51913389066755,0.0,0.0,0.0,4.890052415839222,0.8416744772740037,1.0661058257275249,4.784858893807564,1.0553900346295826,0.6470105623948027,6.172527118605504,1.1713165179450353,1.4108771242533955,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-18 12:00:00,Generator_003,D045,Generator,102.51913389066755,0.0,150.0,0.0,0.0,0.0,0.0,0.0,102.85120889792745,-6.38105921106741,8.097882307537773,15.611781391149062,0.0,N,N/A,12.388993617082203,0,0.0,0.0,Normal,162.5672789185861,0.0,Stopped,No,,Site_4,12,18,3,0,1,68.34608926044503,0,0,0,0.0,14.478941518605183,0,102.51913389066755,0.0,0.0,0.0,4.890052415839222,0.8416744772740037,1.0661058257275249,4.784858893807564,1.0553900346295826,0.6470105623948027,6.172527118605504,1.1713165179450353,1.4108771242533955,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-18 13:00:00,Generator_003,D045,Generator,102.51913389066755,0.0,150.0,0.0,0.0,0.0,0.0,0.0,106.7122633197254,1.793011903193138,6.973190420556446,11.016753593913197,0.0,N,N/A,12.377188527210992,0,0.0,0.0,Normal,162.5672789185861,0.0,Stopped,No,,Site_1,13,18,3,0,1,68.34608926044503,0,0,0,0.0,5.180178517363308,0,102.51913389066755,0.0,0.0,0.0,0.0,0.0,0.0,4.784858893807564,1.0553900346295826,0.6470105623948027,6.172527118605504,1.1713165179450353,1.4108771242533955,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-18 14:00:00,Generator_003,D045,Generator,73.26930443488968,29.24982945577787,150.0,0.0,4.908324165236275,1735.165555583969,6.263916427186231,6.263916427186231,107.01964142755159,9.380783442103521,80.8532806916744,40.981664833047255,4.244818753620193,1,Normal,11.901500170391557,0,0.21415223759360713,93.08861467204238,Normal,163.5672789185861,5.881082527387726,Running,No,,Site_2,14,18,3,0,1,48.84620295659312,0,0,1,5.959229356313277,71.47249724957088,0,102.51913389066755,0.0,0.0,-29.24982945577787,4.874971575962978,0.8180540275393792,1.0439860711977056,4.8825119959011,0.8298642524066914,1.055045948462615,7.391270012596248,1.37583002482988,1.671873642052822,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
2024-01-18 15:00:00,Generator_003,D045,Generator,73.26930443488968,0.0,150.0,0.0,0.0,0.0,0.0,0.0,93.91131162938669,-5.7835877208650395,0.40707456139233233,15.607934669828213,0.0,N,N/A,11.884441779316576,0,0.0,0.0,Normal,163.5672789185861,0.0,Stopped,No,,Site_1,15,18,3,0,1,48.84620295659312,0,0,0,0.0,6.190662282257372,0,73.26930443488968,4.908324165236275,1735.165555583969,0.0,4.874971575962978,0.8180540275393792,1.0439860711977056,4.8825119959011,0.8298642524066914,1.055045948462615,7.391270012596247,1.37583002482988,1.671873642052822,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-18 16:00:00,Generator_003,D045,Generator,73.26930443488968,0.0,150.0,0.0,0.0,0.0,0.0,0.0,97.2696008144644,6.247724780690554,19.102688409098945,19.046985312170886,0.0,N,N/A,12.151208264459562,0,0.0,0.0,Normal,163.5672789185861,0.0,Stopped,No,,Site_3,16,18,3,0,1,48.84620295659312,0,0,0,0.0,12.854963628408392,0,73.26930443488968,0.0,0.0,0.0,4.874971575962978,0.8180540275393792,1.0439860711977056,4.8825119959011,0.8298642524066914,1.055045948462615,6.091920580417675,0.9506186647950127,1.3635375444118136,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-18 17:00:00,Generator_003,D045,Generator,73.26930443488968,0.0,150.0,0.0,0.0,0.0,0.0,0.0,96.1015105830175,5.852100511607086,17.20266392512876,19.94142323917766,0.0,N,N/A,12.19728618717918,0,0.0,0.0,Normal,163.5672789185861,0.0,Stopped,No,,Site_1,17,18,3,0,0,48.84620295659312,0,0,0,0.0,11.350563413521675,0,73.26930443488968,0.0,0.0,0.0,4.874971575962978,0.8180540275393792,1.0439860711977056,4.8825119959011,0.8298642524066914,1.055045948462615,4.8654339979042955,0.837670010064694,1.013930755127037,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-18 18:00:00,Generator_003,D045,Generator,73.26930443488968,0.0,150.0,0.0,0.0,0.0,0.0,0.0,99.85893648698715,9.220621823901162,17.89540775838602,14.080067476502755,0.0,N,N/A,12.276972792359569,0,0.0,0.0,Normal,163.5672789185861,0.0,Stopped,No,,Site_1,18,18,3,0,0,48.84620295659312,0,0,0,0.0,8.67478593448486,0,73.26930443488968,0.0,0.0,0.0,4.874971575962978,0.8180540275393792,1.0439860711977056,4.8825119959011,0.8298642524066914,1.055045948462615,4.8654339979042955,0.837670010064694,1.013930755127037,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-18 19:00:00,Generator_003,D045,Generator,73.26930443488968,0.0,150.0,0.0,0.0,0.0,0.0,0.0,100.97946166622387,2.9188247477902287,10.450345020562562,13.726777003621295,0.0,N,N/A,11.754385928290384,0,0.0,0.0,Normal,163.5672789185861,0.0,Stopped,No,,Site_3,19,18,3,0,0,48.84620295659312,0,0,0,0.0,7.531520272772333,0,73.26930443488968,0.0,0.0,0.0,4.874971575962978,0.8180540275393792,1.0439860711977056,2.437485787981489,0.4090270137696896,0.5219930355988526,4.8654339979042955,0.837670010064694,1.013930755127037,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-18 20:00:00,Generator_003,D045,Generator,73.26930443488968,0.0,150.0,0.0,0.0,0.0,0.0,0.0,101.23128678521653,6.454425218527476,14.993783516075059,18.73998407379637,0.0,N,N/A,11.698626649873384,0,0.0,0.0,Normal,163.5672789185861,0.0,Stopped,No,,Site_3,20,18,3,0,0,48.84620295659312,0,0,0,0.0,8.539358297547583,0,73.26930443488968,0.0,0.0,0.0,0.0,0.0,0.0,2.437485787981489,0.4090270137696896,0.5219930355988526,3.6111723408945267,0.7322085241996353,0.5845017989968276,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-18 21:00:00,Generator_003,D045,Generator,73.26930443488968,0.0,150.0,0.0,0.0,0.0,0.0,0.0,109.57274800414399,3.2270091682342716,17.49529989307605,16.549141373264238,0.0,N,N/A,12.444699968613383,0,0.0,0.0,Normal,163.5672789185861,0.0,Stopped,No,,Site_4,21,18,3,0,0,48.84620295659312,0,0,0,0.0,14.26829072484178,0,73.26930443488968,0.0,0.0,0.0,0.0,0.0,0.0,2.437485787981489,0.4090270137696896,0.5219930355988526,3.6111723408945267,0.7322085241996353,0.5845017989968276,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-18 22:00:00,Generator_003,D045,Generator,73.26930443488968,0.0,150.0,0.0,0.0,0.0,0.0,0.0,100.15785081700864,0.35170395868865256,7.755079700100209,10.292985354414334,0.0,N,N/A,12.162995426441759,0,0.0,0.0,Normal,163.5672789185861,0.0,Stopped,No,,Site_3,22,18,3,0,0,48.84620295659312,0,0,0,0.0,7.403375741411557,0,73.26930443488968,0.0,0.0,0.0,0.0,0.0,0.0,2.437485787981489,0.4090270137696896,0.5219930355988526,3.6111723408945267,0.7322085241996353,0.5845017989968276,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-18 23:00:00,Generator_003,D045,Generator,73.26930443488968,0.0,150.0,0.0,0.0,0.0,0.0,0.0,96.01532075462566,-5.1259362460571385,7.605459407117809,16.504443765320865,0.0,N,N/A,12.271453520686789,0,0.0,0.0,Normal,163.5672789185861,0.0,Stopped,No,,Site_2,23,18,3,0,0,48.84620295659312,0,0,0,0.0,12.731395653174948,0,73.26930443488968,0.0,0.0,0.0,0.0,0.0,0.0,2.437485787981489,0.4090270137696896,0.5219930355988526,3.6111723408945267,0.7322085241996353,0.5845017989968276,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 00:00:00,Generator_003,D045,Generator,73.26930443488968,0.0,150.0,0.0,0.0,0.0,0.0,0.0,96.38254535193889,4.576003913674288,19.544172395639873,16.905088226289784,0.0,N,N/A,12.366520587619931,0,0.0,0.0,Normal,163.5672789185861,0.0,Stopped,No,,Site_1,0,19,4,0,0,48.84620295659312,0,0,0,0.0,14.968168481965584,0,73.26930443488968,0.0,0.0,0.0,0.0,0.0,0.0,2.437485787981489,0.4090270137696896,0.5219930355988526,3.6111723408945267,0.7322085241996353,0.5845017989968276,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 01:00:00,Generator_003,D045,Generator,51.333905614939674,21.935398819950002,150.0,11.72849815355484,11.202103449451894,692.696216948606,0.0,0.0,102.07016836978305,4.656327191402276,78.01695822623785,42.24042068989038,13.378948155157683,N,N/A,11.508190550291065,0,0.0,95.54779498824192,Normal,164.5672789185861,9.733352356435477,Running,No,,Site_3,1,19,4,0,0,34.22260374329312,0,1,1,1.958149995572776,73.36063103483556,0,73.26930443488968,0.0,0.0,-21.935398819950002,3.6558998033250005,1.8670172415753157,0.0,4.265435689643989,1.3425356345573476,0.5219930355988526,4.525147291725777,1.1989628345934642,0.5845017989968276,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2024-01-19 02:00:00,Generator_003,D045,Generator,51.333905614939674,0.0,150.0,0.0,0.0,0.0,0.0,0.0,108.44171752711529,-9.086431906082783,0.5879737318100418,12.272765257558103,0.0,N,N/A,12.238304037526417,0,0.0,0.0,Normal,164.5672789185861,0.0,Stopped,No,,Site_5,2,19,4,0,0,34.22260374329312,0,0,0,0.0,9.674405637892825,0,51.333905614939674,11.202103449451894,692.696216948606,0.0,3.6558998033250005,1.8670172415753157,0.0,1.8279499016625003,0.9335086207876578,0.0,3.3552309487818004,0.881686436597174,0.5275229742313073,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 03:00:00,Generator_003,D045,Generator,51.333905614939674,0.0,150.0,0.0,0.0,0.0,0.0,0.0,97.08694711900526,9.389875782374304,14.437747568856125,15.622281352086077,0.0,N,N/A,11.528577350552645,0,0.0,0.0,Normal,164.5672789185861,0.0,Stopped,No,,Site_3,3,19,4,0,0,34.22260374329312,0,0,0,0.0,5.047871786481821,0,51.333905614939674,0.0,0.0,0.0,3.6558998033250005,1.8670172415753157,0.0,1.8279499016625003,0.9335086207876578,0.0,3.3552309487818004,0.881686436597174,0.5275229742313073,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 04:00:00,Generator_003,D045,Generator,51.333905614939674,0.0,150.0,0.0,0.0,0.0,0.0,0.0,94.53951684902881,3.7825531806352615,15.142810895984574,12.998973726664271,0.0,N,N/A,11.843496680432256,0,0.0,0.0,Normal,164.5672789185861,0.0,Stopped,No,,Site_5,4,19,4,0,0,34.22260374329312,0,0,0,0.0,11.360257715349313,0,51.333905614939674,0.0,0.0,0.0,3.6558998033250005,1.8670172415753157,0.0,1.8279499016625003,0.9335086207876578,0.0,3.3552309487818004,0.881686436597174,0.5275229742313073,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 05:00:00,Generator_003,D045,Generator,151.0981341452604,30.90625859579323,150.0,0.0,10.452487526908204,1820.5308070636527,6.537918710488521,6.537918710488521,104.49766872907395,5.435573858585965,78.57132011665843,42.09049750538164,11.696280201205683,1,Power,12.324364164648927,0,0.2115402836685778,95.25489613714105,Normal,165.5672789185861,9.148396320567041,Running,Yes,Refueling event,Site_3,5,19,4,0,0,100.7320894301736,0,0,1,2.9568328607166636,73.13574625807246,0,51.333905614939674,0.0,0.0,99.76422853032071,8.806942902623872,3.609098496060016,1.0896531184147538,4.403471451311936,1.804549248030008,0.5448265592073768,4.642991723606518,1.317206750218349,0.7999362538349958,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
2024-01-19 06:00:00,Generator_003,D045,Generator,121.81866758717382,29.27946655808657,150.0,0.0,3.7445670522097894,1717.2468161576442,7.197549180732583,7.197549180732583,95.2838483674805,1.5220890982735895,72.64545921393653,40.74891341044196,3.685731055134699,1,Normal,11.774771228386154,0,0.24582241505164046,92.63389764814399,Normal,166.5672789185861,3.2722282281117,Running,No,,Site_3,6,19,4,0,0,81.21244505811588,0,0,1,7.819186076747594,71.12337011566294,0,151.0981341452604,10.452487526908204,1820.5308070636527,-29.27946655808657,13.6868539956383,4.233193004761648,2.289244648536851,6.84342699781915,2.116596502380824,1.1446223242684253,5.862969496860125,1.4732303773937572,1.09983413636552,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
2024-01-19 07:00:00,Generator_003,D045,Generator,121.81866758717382,0.0,150.0,0.0,0.0,0.0,0.0,0.0,100.57059425002916,6.809855502194761,15.612897221550247,11.831786469081369,0.0,N,N/A,12.167837927817896,0,0.0,0.0,Normal,166.5672789185861,0.0,Stopped,No,,Site_1,7,19,4,0,0,81.21244505811588,0,0,0,0.0,8.803041719355486,0,121.81866758717382,3.7445670522097894,1717.2468161576442,0.0,10.0309541923133,2.366175763186332,2.289244648536851,6.84342699781915,2.116596502380824,1.1446223242684253,4.64045639290032,1.2628117580752563,0.8333076799336389,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 08:00:00,Generator_003,D045,Generator,121.81866758717382,0.0,150.0,0.0,0.0,0.0,0.0,0.0,106.4759431643571,3.5379414782073084,12.023557424005139,13.422215130519861,0.0,N,N/A,11.580247016694726,0,0.0,0.0,Normal,166.5672789185861,0.0,Stopped,No,,Site_4,8,19,4,0,0,81.21244505811588,0,0,0,0.0,8.48561594579783,0,121.81866758717382,0.0,0.0,0.0,10.0309541923133,2.366175763186332,2.289244648536851,6.84342699781915,2.116596502380824,1.1446223242684253,4.64045639290032,1.262811758075256,0.8333076799336389,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 09:00:00,Generator_003,D045,Generator,121.81866758717382,0.0,150.0,0.0,0.0,0.0,0.0,0.0,103.68526253401033,1.692006324552045,9.93379567251113,10.783924719440673,0.0,N,N/A,12.165562211736122,0,0.0,0.0,Normal,166.5672789185861,0.0,Stopped,No,,Site_3,9,19,4,0,1,81.21244505811588,0,0,0,0.0,8.241789347959084,0,121.81866758717382,0.0,0.0,0.0,10.0309541923133,2.366175763186332,2.289244648536851,6.84342699781915,2.116596502380824,1.1446223242684253,4.64045639290032,1.262811758075256,0.8333076799336389,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 10:00:00,Generator_003,D045,Generator,121.81866758717382,0.0,150.0,0.0,0.0,0.0,0.0,0.0,98.84523708375987,3.9707525121049017,18.208815517080577,14.178790236690077,0.0,N,N/A,11.973906302351333,0,0.0,0.0,Normal,166.5672789185861,0.0,Stopped,No,,Site_1,10,19,4,0,1,81.21244505811588,0,0,0,0.0,14.238063004975675,0,121.81866758717382,0.0,0.0,0.0,10.0309541923133,2.366175763186332,2.289244648536851,6.84342699781915,2.116596502380824,1.1446223242684253,4.64045639290032,1.262811758075256,0.8333076799336389,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 11:00:00,Generator_003,D045,Generator,121.81866758717382,0.0,150.0,0.0,0.0,0.0,0.0,0.0,104.94327145319971,9.95374990156904,16.357722098584333,10.868689542099888,0.0,N,N/A,11.817460513341839,0,0.0,0.0,Normal,166.5672789185861,0.0,Stopped,No,,Site_4,11,19,4,0,1,81.21244505811588,0,0,0,0.0,6.4039721970152925,0,121.81866758717382,0.0,0.0,0.0,4.879911093014428,0.6240945087016315,1.1995915301220974,6.84342699781915,2.116596502380824,1.1446223242684253,4.64045639290032,1.262811758075256,0.8333076799336389,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 12:00:00,Generator_003,D045,Generator,121.81866758717382,0.0,150.0,0.0,0.0,0.0,0.0,0.0,98.84150883440003,-4.853437560354146,1.1615988567277933,17.532574417018516,0.0,N,N/A,11.528747353804823,0,0.0,0.0,Normal,166.5672789185861,0.0,Stopped,No,,Site_1,12,19,4,0,1,81.21244505811588,0,0,0,0.0,6.015036417081939,0,121.81866758717382,0.0,0.0,0.0,0.0,0.0,0.0,6.84342699781915,2.116596502380824,1.1446223242684253,4.64045639290032,1.262811758075256,0.8333076799336389,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 13:00:00,Generator_003,D045,Generator,121.81866758717382,0.0,150.0,59.026546174497525,0.0,0.0,0.0,0.0,94.69742744012879,1.7831089528555033,16.112202130413294,14.238964361773427,0.0,N,N/A,11.73404137852666,0,0.0,0.0,Normal,166.5672789185861,0.0,Stopped,No,Excessive idle time detected,Site_4,13,19,4,0,1,81.21244505811588,0,1,0,0.0,14.329093177557791,0,121.81866758717382,0.0,0.0,0.0,0.0,0.0,0.0,5.01547709615665,1.183087881593166,1.1446223242684253,4.64045639290032,1.262811758075256,0.8333076799336389,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 14:00:00,Generator_003,D045,Generator,121.81866758717382,0.0,150.0,0.0,0.0,0.0,0.0,0.0,106.43012100311711,-3.2794573977857278,2.4580790352424478,17.447316310858117,0.0,N,N/A,12.44102491482583,0,0.0,0.0,Normal,166.5672789185861,0.0,Stopped,No,,Site_1,14,19,4,0,1,81.21244505811588,0,0,0,0.0,5.7375364330281755,0,121.81866758717382,0.0,0.0,0.0,0.0,0.0,0.0,5.01547709615665,1.183087881593166,1.1446223242684253,3.4217134989095754,1.0582982511904113,0.5723111621342126,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 15:00:00,Generator_003,D045,Generator,121.81866758717382,0.0,150.0,0.0,0.0,0.0,0.0,0.0,94.30626083618358,8.35370597554579,14.604132961940577,16.77179624914369,0.0,N,N/A,12.223574961861766,0,0.0,0.0,Normal,166.5672789185861,0.0,Stopped,No,,Site_1,15,19,4,0,1,81.21244505811588,0,0,0,0.0,6.250426986394787,0,121.81866758717382,0.0,0.0,0.0,0.0,0.0,0.0,5.01547709615665,1.183087881593166,1.1446223242684253,3.4217134989095754,1.0582982511904113,0.5723111621342126,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 16:00:00,Generator_003,D045,Generator,121.81866758717382,0.0,150.0,0.0,0.0,0.0,0.0,0.0,95.83504671606613,6.555693116098517,16.865850722086144,15.560534337952184,0.0,N,N/A,12.457269728470433,0,0.0,0.0,Normal,166.5672789185861,0.0,Stopped,No,,Site_3,16,19,4,0,1,81.21244505811588,0,0,0,0.0,10.310157605987627,0,121.81866758717382,0.0,0.0,0.0,0.0,0.0,0.0,5.01547709615665,1.183087881593166,1.1446223242684253,3.4217134989095754,1.0582982511904113,0.5723111621342126,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 17:00:00,Generator_003,D045,Generator,121.81866758717382,0.0,150.0,0.0,0.0,0.0,0.0,0.0,94.75092859671517,-7.095006500289243,3.9830606098849177,12.422915875966687,0.0,N,N/A,11.797779935347048,0,0.0,0.0,Normal,166.5672789185861,0.0,Stopped,No,,Site_2,17,19,4,0,0,81.21244505811588,0,0,0,0.0,11.07806711017416,0,121.81866758717382,0.0,0.0,0.0,0.0,0.0,0.0,2.439955546507214,0.31204725435081576,0.5997957650610486,3.4217134989095754,1.0582982511904113,0.5723111621342126,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 18:00:00,Generator_003,D045,Generator,121.81866758717382,0.0,150.0,0.0,0.0,0.0,0.0,0.0,95.85609191514106,-7.349707563015722,1.2684113316141037,13.710854384419576,0.0,N,N/A,11.878596726555811,0,0.0,0.0,Normal,166.5672789185861,0.0,Stopped,No,,Site_5,18,19,4,0,0,81.21244505811588,0,0,0,0.0,8.618118894629825,0,121.81866758717382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4217134989095754,1.0582982511904113,0.5723111621342126,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 19:00:00,Generator_003,D045,Generator,93.86043564533215,27.958231941841674,150.0,0.0,4.995828740307832,1736.51289143418,2.8355448054936243,2.8355448054936243,108.30703017049214,0.42674569053046696,71.92549431262282,40.999165748061564,4.741065766185266,1,Eco,12.207247959100629,0,0.10142074832886733,93.12280550061705,Normal,167.5672789185861,5.761054629654407,Running,No,,Site_4,19,19,4,0,0,62.573623763554764,0,0,1,5.596315125109543,71.49874862209235,0,121.81866758717382,0.0,0.0,-27.958231941841674,4.659705323640279,0.8326381233846387,0.47259080091560435,2.3298526618201394,0.41631906169231936,0.23629540045780204,4.586639829819645,1.266457782036571,0.6904588623631135,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
2024-01-19 20:00:00,Generator_003,D045,Generator,64.85306805559279,29.007367589739367,150.0,0.0,2.8336790744190274,1703.221583454097,7.157591066754189,7.157591066754189,103.66639876135388,-6.86433707707041,63.985766645255296,40.566735814883806,2.7293999473154718,1,Eco,12.481322352478324,0,0.2467507968315611,92.27798466103565,Normal,168.5672789185861,2.6304399570241537,Running,No,,Site_1,20,19,4,0,0,43.23537870372852,0,0,1,10.236645303839348,70.85010372232571,0,93.86043564533215,4.995828740307832,1736.51289143418,-29.00736758973936,9.49426658859684,1.3049179691211432,1.665522645374636,4.74713329429842,0.6524589845605716,0.8327613226873177,5.7952801460587855,1.384527743470697,0.9886918234778714,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
2024-01-19 21:00:00,Generator_003,D045,Generator,35.08375104885108,29.76931700674171,150.0,0.0,8.39003279388783,1788.77453376065,5.125130345918427,5.125130345918427,92.2308543088813,-7.469858916129642,65.0471509220367,41.67800655877757,7.254773092016524,1,Eco,12.40324997739687,0,0.17216150255505575,94.4490292877559,Normal,169.5672789185861,7.4289695327253185,Running,No,,Site_4,21,19,4,0,0,23.389167365900718,0,0,1,3.5481764777402023,72.51700983816635,0,64.85306805559279,2.8336790744190274,1703.221583454097,-29.76931700674171,14.455819423053791,2.7032567681024484,2.51971103636104,7.2279097115268955,1.3516283840512242,1.25985551818052,7.035668354673024,1.7341124432160235,1.2022389212244726,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
2024-01-19 22:00:00,Generator_003,D045,Generator,35.08375104885108,0.0,150.0,0.0,0.0,0.0,0.0,0.0,100.9988981852212,3.706166835782483,9.539979098171491,10.535751933690477,0.0,N,N/A,12.003419730731634,0,0.0,0.0,Normal,169.5672789185861,0.0,Stopped,No,,Site_5,22,19,4,0,0,23.389167365900718,0,0,0,0.0,5.833812262389008,0,35.08375104885108,8.39003279388783,1788.77453376065,0.0,14.455819423053791,2.7032567681024484,2.51971103636104,7.2279097115268955,1.3516283840512242,1.25985551818052,7.035668354673024,1.7341124432160235,1.2022389212244726,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-19 23:00:00,Generator_003,D045,Generator,35.08375104885108,0.0,150.0,0.0,0.0,0.0,0.0,0.0,92.73818009568454,7.997851681041123,20.866314058996366,14.426535831230222,0.0,N,N/A,12.179397392723779,0,0.0,0.0,Normal,169.5672789185861,0.0,Stopped,No,,Site_4,23,19,4,0,0,23.389167365900718,0,0,0,0.0,12.868462377955243,0,35.08375104885108,0.0,0.0,0.0,14.455819423053791,2.7032567681024484,2.51971103636104,7.2279097115268955,1.3516283840512242,1.25985551818052,7.035668354673024,1.7341124432160235,1.2022389212244726,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2024-01-20 00:00:00,Generator_003,D045,Generator,35.08375104885108,0.0,150.0,0.0,0.0,0.0,0.0,0.0,107.26777496881735,-0.97558222899975,4.034206004196308,16.434693209232204,0.0,N,N/A,11.846257096904834,0,0.0,0.0,Normal,169.5672789185861,0.0,Stopped,No,,Site_5,0,20,5,1,0,23.389167365900718,0,0,0,0.0,5.009788233196058,0,35.08375104885108,0.0,0.0,0.0,14.455819423053791,2.7032567681024484,2.51971103636104,7.2279097115268955,1.3516283840512242,1.25985551818052,7.035668354673024,1.7341124432160235,1.2022389212244726,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
